real_A1, imag_A1, tlast
8cd26b, ca686c, 0
ccf51a, 411dbb, 0
92b664, ff3502, 0
a8aa07, ded5cd, 0
a50b67, 9ad8f4, 0
46d55e, 71674b, 0
36ee77, 601b82, 0
17dcd1, bd25d6, 0
9716f7, e49d57, 0
ab5634, 9546e2, 0
177fab, 1ce624, 0
13392f, a5f333, 0
e619dc, f05701, 0
337a90, 6f7c3f, 0
a1814c, 0051cc, 0
426a37, 514c97, 1
fd8801, eff92f, 0
a9e62c, 55d743, 0
6c2a0a, 20bdac, 0
8182ef, c038e1, 0
38a32b, 6b0454, 0
c450f3, eb4c12, 0
648c0f, 778bec, 0
4c693d, e7a9c8, 0
1bf374, 43eb76, 0
1c5a07, 767be4, 0
1c0e72, 2c42b4, 0
657ee1, c7baba, 0
5b713b, 8ffcdf, 0
9aadc5, 965646, 0
ccb608, 4efe67, 0
faa071, 65b94f, 0
1ee7fe, 48b197, 0
e568f7, 731256, 0
81b458, af4f28, 0
3e42ee, fe1aa8, 0
aa3ad8, 637ea7, 0
762249, 0b0b81, 0
9c8e68, ae5da9, 0
74e2cd, 6ce9a2, 0
6ac583, e0c01a, 0
77bc02, 99f1a7, 0
824bac, 4418db, 0
600078, 879ea1, 0
782704, 762d99, 0
7ce7e5, 19cc52, 0
d05d05, 447f26, 0
08a4cd, f856c1, 0
661927, 2f5250, 0
c52f43, abeec7, 0
4c3fa5, 7ab124, 0
8f0601, 1559cd, 0
6fc50d, 8148d3, 0
5292ab, f6018f, 0
10c0ea, 69492f, 0
2fa9bd, 742917, 0
511e0c, f840b7, 0
34608e, a09b54, 0
b86e36, 16de1b, 0
b0a177, 2841af, 0
53f9ec, 86213a, 0
88de9f, 534547, 0
a215ec, ca98c1, 0
f801e4, 845d56, 0
6ae9f4, dde520, 0
3d96b7, bc3891, 0
627c22, 06cdf4, 0
3cba84, a88fe9, 0
c3c61e, 0b3739, 0
c002cd, 7e8251, 0
ef5d64, be9993, 0
013751, 7dc51a, 0
e9b4c2, 5421e6, 0
a7958e, 1f08c3, 0
9e39e8, d590e0, 0
0fe2e6, 0f816f, 0
3bc9ed, 67d759, 0
837cf1, e9f944, 0
fbb9ae, de8465, 0
85f2a0, e99cbe, 0
98062b, 25cb3a, 0
54624b, 60f268, 0
dcc211, 6cd232, 0
c18a0f, 9f4df6, 0
a84c3c, 9c4461, 0
c80534, 8c0f46, 0
fd49a0, 552533, 0
597e87, 14753f, 0
03a8fe, 2453ce, 0
cb494d, 4612e8, 0
74b3d2, ebdf18, 0
60e3f6, d386bb, 0
0cf4bb, 0b8025, 0
05df74, b4033f, 0
2b0349, bc6dd9, 0
7722ad, 50ae49, 0
44cefb, 742ea9, 0
858deb, 0336b5, 0
b306e9, ff20f6, 0
2744d2, 3439dc, 0
67ad8b, 32b028, 0
d2bfbe, 13786e, 0
2a8fcd, 1092ec, 0
b77ed1, bb1e30, 0
9ec88f, fda7ee, 0
391b80, e57341, 1
3025f8, dc6e76, 0
27aa99, a9f133, 0
21c63a, 8bd09c, 0
4375bd, a5863f, 0
44349d, 795b75, 0
191935, ac84f2, 0
31ae2b, f51ffb, 0
f31886, 1f95f7, 0
f4f68d, 590039, 0
ae899c, 39655c, 0
0ea24b, 6699e3, 0
8131e6, 0b0d67, 0
e372cd, 20d002, 0
52f337, 64894c, 0
f4b0d6, a7dfba, 0
d41442, f0e197, 0
f03d87, 26a0e4, 0
66c97e, 167520, 0
f34fce, 6bfc95, 0
ea9a4f, 97ae08, 0
d7fdb7, 31e607, 0
13dc6e, 72b6b9, 0
4d55ae, 6bcb2c, 0
61cf70, 505584, 0
3b0a66, 3b322e, 0
708827, a2997f, 0
e8a6ca, 6619f3, 0
282f99, 4107a9, 1
4e403b, 93194d, 0
4d5e42, 316c88, 0
d4d40d, 846682, 0
7b1bd8, 1fb3b5, 0
5a78f6, a126b3, 0
7f1740, e1f4c7, 0
dd4330, 6f366a, 0
8007e4, 80a4e4, 0
9fbc9f, 0a012f, 0
407d63, 0e416a, 0
1112bb, e8b101, 0
32aa80, 668973, 0
d009da, a84de2, 0
84cbac, 6c8b53, 0
be5400, fff4f0, 0
b5e19c, 245f26, 0
c58f27, a830ca, 0
2b3f2a, b2abbf, 0
a72d53, b06d45, 0
c96a95, 31a3cf, 0
0548da, 82d2f7, 0
841f1a, ed621c, 0
706a0f, ed3c29, 0
4ff6a5, c919b7, 0
f92b30, 82aba0, 0
1d3b31, 30fd70, 0
a15ca5, ae5ff6, 0
c8cffc, 5951f5, 0
9307df, 8bfcfe, 0
2e358c, 8b1b32, 0
e91087, c04d93, 0
c1b5f8, 3c3c3e, 0
c035c5, af7c2a, 1
77df1e, ca8716, 0
ad4d18, 7b3ac3, 0
567c29, 49a2fa, 0
7fdc25, f559ca, 0
ab3fe1, f4d910, 0
403694, 78c2cb, 0
454ce2, 546fa6, 0
2020ac, efcfad, 0
3f2f6e, 87955a, 0
819950, 9d6218, 0
74242d, 15c83c, 0
3359b7, 8cba69, 0
d478d3, a97d73, 0
52b961, 30dac0, 0
5d35ec, 7641e6, 0
d94562, cafaa3, 0
b01269, 01f231, 0
b96968, c17de4, 0
7bc167, 39fd08, 0
562f33, 434073, 0
7654cc, fd8782, 0
67cab9, 8523ff, 0
aea0b5, fdb658, 0
897bb4, 8e24f2, 0
aa122e, f78fb1, 0
2ca822, c49883, 0
8c03be, bd6fee, 0
24b083, 89c412, 0
e39cbd, 823d82, 0
41a6e7, f5b5f2, 0
9a2a19, 62db30, 0
1680ea, 1bc92b, 0
32d40e, b99815, 0
e9b017, 93d860, 0
32936b, a6e0d6, 0
6752f4, c8e163, 0
d7b2f1, 420783, 0
5b6c56, 5fb0cf, 0
644651, 93ae14, 1
fdf1c5, 957944, 0
222c3f, d03ced, 0
e83cb5, 5efa89, 0
114be6, a99688, 0
86c5ca, 2a0122, 0
0f60ff, 4cf3f8, 0
df240f, 91e665, 0
cbcabc, 9c599a, 0
8b4540, e244d7, 0
ed3990, 1fc8fb, 0
3295b9, 7a9239, 0
98f3c4, 7f3264, 0
b95823, c2db00, 0
e37f69, 7cbf92, 0
20fb8f, 7183b2, 0
4969fd, e796a4, 0
7a50f8, 36c32f, 0
6454a2, 25e78a, 0
f236b2, 356191, 0
e7fbc1, a1164f, 0
34406d, ec39a3, 0
56ba32, ae727f, 0
515c6b, 826370, 0
9b9fb3, 5311db, 0
861aa7, 5489a5, 0
36d3cd, fd1f00, 0
4e254f, fe2c55, 0
16a9db, df2748, 0
0b6f86, 6fd638, 0
b7768e, 5d188f, 0
58a4e7, 919ad4, 0
ec826f, edc32c, 0
5ef9fc, ce019f, 0
c4bc1c, 25f19e, 0
ace1c7, ebfcfc, 0
aa565c, 6690cf, 0
dc823d, 22dbe7, 0
be4700, f25935, 0
9ef2cd, 1ff908, 0
174bbc, 657ad5, 0
16766d, f59c77, 0
4a3ae2, 84b7ec, 0
8d857e, f7257e, 0
eda848, 091e02, 0
e00882, 84def1, 0
4cc3aa, fb5ef7, 0
182589, 2a8c64, 0
8cc070, b14517, 0
a09da3, b03a7b, 0
d6c18d, 371c2c, 0
c7e8ec, 004c81, 0
2e47c0, 82ce89, 0
58b9a9, 66d7d9, 0
a6c71d, a585e6, 0
9afcc1, 6875af, 0
5f6d2c, 6036f6, 0
c3640c, 1ad38d, 0
364eaa, dbdfe8, 0
c84b1b, 9ce80b, 0
eda4df, d1dc3a, 0
827d77, 07054c, 0
3680a0, 26d7c3, 0
8780c7, 8d479d, 0
ed445e, 73c970, 0
784837, ecad1f, 0
c4b058, 9dcbd8, 0
0190f1, 2b0e33, 0
f775f1, c42632, 0
281bae, caff29, 0
96e035, 5485f4, 0
e36508, 103dcb, 0
b179c0, 8a8fd4, 0
185ab9, 6b39f1, 0
0d4faf, 190b2e, 0
2e494d, 40aad8, 0
39ca12, d94866, 0
e581fc, 44046e, 0
aadeed, 99c019, 0
b38f64, 9cc253, 0
8a22c5, e878ab, 0
f0d320, 82e0ab, 0
683fb8, 5de7f1, 0
aca5d8, cf4345, 0
638fa5, 1732d5, 0
55b5dd, 1d39b0, 0
773c4d, 01e019, 0
c19506, 83a098, 0
cf5b57, ffb39a, 1
c4915a, dfbb36, 0
15b12a, 5e0e2f, 0
ea09ff, 0d2b21, 0
883fab, 9b4674, 0
1bc00e, d877d9, 0
4f80f3, f35cf8, 0
02fe0f, 64460c, 0
5dd362, 5bcca5, 0
f26054, 08a2bf, 0
dc53e8, f239e8, 0
1e410b, 8b4884, 0
d00572, 88675e, 0
33ee28, 56631d, 0
78f1c5, 379abe, 0
cfe7f5, 9bb047, 0
c296fd, a0c6a3, 0
cd0864, 868d44, 0
a8b92e, e12665, 0
b6ea50, f4d66d, 0
f63895, 46b203, 0
a9b668, 179c15, 0
100c4a, ce38e5, 0
276612, 3ddb10, 0
78bf83, d84079, 0
09809f, 03fb31, 0
a80e09, f256a4, 0
c06ef8, f1c7f4, 0
09e958, b159d4, 0
a76a45, 3b13ed, 0
144c8b, 77bc71, 0
45fbc8, ad8016, 0
d68a89, 545ef7, 0
aa5955, b436a6, 0
b71fa0, 16b9e0, 0
35cccd, 090bd5, 0
66917a, 0d2683, 0
270389, fc814d, 0
ab359d, 48f2df, 0
4cb12e, 97f384, 0
347fde, 4ff9f6, 0
8a25c0, cb0d77, 0
f04b07, 85e589, 1
f11265, 9550f6, 0
2487e1, 0e8ed5, 0
bcbd4d, 749002, 0
31ca1a, 0c3ca6, 0
e53785, 433d3e, 0
fc3ad9, 0d58c1, 0
d71a27, 216a5c, 0
9eecfc, dff136, 0
e19cbd, 3eae2e, 0
65fbb3, 8e13ab, 0
229e6a, e8df85, 0
96f998, cdbcfb, 0
3bccc5, b20765, 0
79ff13, 78a537, 0
4c3e0d, f5ff79, 0
f42edd, 27a246, 0
5a3a76, 8e20f7, 0
7e3076, 8f6deb, 0
d2d76b, 88a2a1, 0
23f876, d2917f, 0
8b5a5f, 24d9ce, 0
01004b, 26f8c9, 0
ed16b4, e897b0, 0
fb92f4, 090362, 0
274412, b808b7, 0
ccdc57, 7ead86, 0
ad07ad, 20bf04, 0
6b896e, 696f84, 0
6e73d8, b67df5, 0
43b2e2, dee7f2, 0
91bb61, 3633a7, 0
bfd916, 8e218c, 0
523012, de6e7b, 0
6a2b9c, b011af, 0
43b2b4, f46e55, 0
b66032, f3f562, 1
a11c45, b3995f, 0
115f30, c0b25b, 0
c2cba8, 222f54, 0
dbfc80, 66bdc0, 0
84f4a0, 4f537b, 0
b18c36, 047732, 0
455b99, 0b62e1, 0
edc896, f392b8, 0
9d3147, 185d2c, 0
219d85, 1ef5c1, 0
7a0212, dc8ca3, 0
d2cffa, f3125b, 0
d16788, bbf515, 0
59daaf, bc7f26, 0
b8c70d, 8c1aaa, 0
7616a8, 433a31, 0
3bb107, 279ec4, 0
c4abc4, 5dd056, 0
1336d3, 585d2f, 0
50ff29, d4c147, 0
de60a0, 07fed6, 0
8f8d40, a50662, 0
81bc86, fca088, 0
df732a, c0c613, 0
945c66, ee9687, 0
a79b4f, 1464ba, 0
991b42, b04e2d, 0
743edb, b0c075, 0
7a34c3, a447c1, 0
d27fbc, 76d5b4, 0
d5a39a, a09a60, 0
913ebd, de7137, 0
97eded, f55c51, 0
cf65e1, 64454d, 0
cc87a6, 01610a, 0
61886e, c9feb6, 0
7a1fd5, 2c2b15, 0
0fef31, c46de4, 0
81d05a, d91ce7, 0
5ecb07, 1f8a3e, 0
fcfb49, df63c1, 0
45314e, 232833, 0
41bb74, abc482, 0
97b2ed, fac80a, 0
94d9b6, 9faf81, 0
4741c0, 2ba4c8, 0
d7de4a, d11ca4, 0
0e46d8, e05585, 0
b71891, bbf8c2, 0
f2b80e, 0a431e, 0
c92dc9, d5c582, 0
b5357d, df1a21, 0
44845f, b35736, 0
cfc04a, 3e99e0, 0
592dd2, 5bd22e, 0
e1253e, 29a264, 0
434aab, 34dc45, 0
89dfae, 338770, 0
ddd09e, 77b002, 0
df2e30, 8f2fab, 0
c11eb5, 2b9cc4, 0
fd2c6a, f31005, 0
dcc140, 17b4c4, 0
817f24, 4256e3, 0
40203f, db308d, 0
7d374d, 23136a, 0
9e2b3c, 17293c, 0
6c12c8, a72dac, 0
9f7720, a17d23, 0
3fae02, 4384d0, 0
1e636b, 00d193, 0
b951eb, 193b05, 0
5e4269, 63e5dc, 0
de6123, 14f0ab, 0
8f95a5, 42e8c5, 0
c9419a, 52bec4, 0
0a0414, c2338f, 0
109d8a, fc8d0e, 0
7d0e8f, 0e0ef0, 0
b11f71, b6a2e9, 0
5fb320, 645522, 1
28c96b, 828199, 0
f52384, f62648, 0
f21abf, 0b6da6, 0
85cf38, 19069e, 0
704e92, 2b09ad, 0
109524, 46eddf, 0
754ac8, 3127ab, 0
4d578a, bdf54b, 0
0d2c96, 777db8, 0
8fb859, 79d559, 0
22d242, 29f6a3, 0
07a645, 5b7c73, 0
dd1e62, e49bcf, 0
ef4349, 2dd488, 0
554aa7, a48ac0, 0
fc9a94, 831477, 0
cdc8e2, 2a49df, 0
2ffca2, 0b4f10, 1
bbeb9e, 796182, 0
63321f, 65671d, 0
6707a2, 058c01, 0
5ccc0e, 2bbae6, 0
04370b, b479f5, 0
ded1c3, b6c54a, 0
b81571, a59106, 0
36ce0d, bca7fe, 0
eba7ce, 50c216, 0
9c5a28, 3df8b3, 0
546681, 2f5b70, 0
419356, ecc67a, 0
775f5b, 7dfd10, 0
ccbdb2, 0436b8, 0
1692f4, ccad45, 0
1c27a5, 161752, 0
5060f8, 92ee89, 0
0d5dc2, 96f44a, 0
81f46e, 733980, 0
54889b, dc13e3, 0
1855d2, 934ff0, 0
53f4df, 091958, 0
d7b663, 8b56dd, 0
5711b5, 4f2257, 0
3c7177, c23794, 0
e1e166, b978c9, 0
74173a, 1f7470, 0
099974, 48f243, 0
5c05e1, 019d4f, 0
cbc71a, 1663dc, 0
757883, 044d3b, 0
a16512, 6897af, 0
2f5fe8, 7b55fa, 0
c58130, 7d761b, 0
dc7e15, d72ad9, 0
03a154, b3b614, 0
d469c7, 1b1911, 0
2342fb, 1a3fa4, 0
1fbca7, 625dd3, 0
f66b85, f1afa7, 0
aeb6f5, f598d1, 0
581c31, 109707, 0
0bd6b7, dc9dfd, 0
52b6da, 4ce1d2, 0
13f5da, b243b6, 0
d67b18, 0351f3, 0
c2164c, d763dc, 0
daf1de, 86ef17, 0
97b3cc, c87e0b, 0
a0e0b0, be8762, 0
9d7e89, 88fd0c, 0
2abd26, fbe795, 0
276d3a, 7a7f98, 0
10b28b, 086c7b, 0
bd8e8c, 2dfb4f, 0
5310e7, e681a9, 0
9be1ec, 07516a, 0
f50b82, db2bd6, 1
bd4209, b39071, 0
163afd, 86f58d, 0
67a9f4, 021f04, 0
48d9ce, bd05bf, 0
548a51, 6b5fec, 0
f29c9f, 6164d6, 0
8c9f84, 7c22c7, 0
739954, 04f4ae, 0
6be541, b1c4b3, 0
a68873, 20abc0, 0
8e12a2, 167d39, 0
60b15c, 46dfc9, 0
c1860f, bba3ae, 0
1b862e, 94835b, 0
4015b0, a91c96, 0
fe20a4, 9138f7, 0
7ade83, f1f514, 0
5a95fd, 98f5f7, 0
deb0a9, dd6975, 0
a535fe, 6d4c86, 0
9d6664, 0e65fc, 1
1a8da1, 7d11c3, 0
21815c, 02f7e9, 0
9f2e0a, 2e979e, 0
7281ff, 80b395, 0
4609ad, 3fee9f, 0
5c6c1c, f5ac74, 0
dbbbea, 8793d6, 0
e5d740, 1f273a, 0
c94833, 6a526c, 0
31e419, 49db06, 0
8d9dd4, 93557a, 0
2c154d, 8645aa, 0
dc1076, 56cec4, 0
fa114c, 90762b, 0
2f74e3, 484fdd, 0
8e78b7, 27d365, 0
7a8e1d, 339424, 0
b2679c, 2a23cb, 0
26bda2, ea8a6c, 0
d1b98f, ea84bc, 0
2ee75b, ecba2c, 0
f4bb7d, 908560, 0
d3a7e2, 07f2f1, 0
ff8fd1, 1fa10a, 0
c5e5b3, fd9ae0, 0
c53c23, e4ea2c, 0
5165b0, 6cd7c6, 0
817780, 4b8195, 0
aaeb4c, 37881d, 0
dab7a9, f7d97d, 0
444f8a, 080c7c, 0
9a836a, 136b2a, 0
542157, 6c6a9b, 0
d0f685, 374361, 0
9a6bd1, a790a5, 0
cc758e, cc8414, 0
e7b494, 9df9d1, 0
1c469a, 6a9b85, 0
f7b039, 26be67, 0
7d3b9f, 574359, 0
1fe470, 43ecbb, 0
269e93, 8d7ef2, 0
9535ac, f0b43e, 0
a1fd97, 948dbb, 0
1804e3, c89d37, 0
2971c9, ceb18d, 0
f4f88e, 118fda, 0
fc03da, 77a580, 0
2934d1, 15315b, 0
5f0c53, ea6ba3, 0
24ae5b, 02744a, 0
9afb1e, fbf34c, 0
3b934d, 886b3c, 0
335c07, 46488c, 0
aa5754, a77f18, 0
b017a7, c07cf3, 0
1cfe60, c5ddc1, 0
4cf7a3, 4adde9, 0
c0fa40, ac4d2b, 0
d60f43, 06bfd6, 0
680746, 6dfa22, 0
b1df4d, 32da1e, 0
1699e7, 322b20, 0
7720d4, fd4627, 0
185197, 584dd0, 0
744d97, 009163, 0
ef5d29, 278864, 0
28c40b, 5ace17, 0
560a80, b86ebe, 0
a09ce6, 129c9c, 0
c76bdc, 621553, 0
e54716, b8c0ec, 0
428915, ef73fc, 0
530e23, 808929, 0
d762e3, 783fa2, 0
a11656, 888f9b, 0
60eed8, 95750d, 0
77ba2f, e5cf55, 0
fbe71d, fbb0b4, 0
0f3110, 653158, 0
a47ba8, 47b1f8, 0
aace3a, 88140e, 0
0abd7f, 495ef7, 0
46e67a, ff08bf, 0
9166aa, 90c178, 0
ae68c0, 73a8f0, 0
41c6b2, db4333, 0
ce5f8c, 283083, 0
14aa2b, 5397be, 0
425e92, ba9cfe, 0
2da95d, 817c6f, 0
987157, fa364b, 0
2102c2, 8daac8, 0
c07ede, 4e559f, 0
d2064f, 490408, 0
1a77cb, a59c89, 0
c1383f, aa58a4, 0
8bc251, e071e4, 0
404869, 8a1d72, 0
1520c0, 92190f, 0
0c727f, 471582, 0
0afc3a, 81bf42, 0
7288b6, e3255c, 0
b0523c, 5dde9a, 0
461708, 8235f0, 0
d5cb5c, c76be2, 0
ea9f56, 1250cc, 0
1ccb39, 2e7e27, 0
424009, 6ff681, 0
62c8e8, adf78e, 0
1b2ab4, 3f436a, 0
94dcab, 093ffe, 0
39412c, 0bc2d8, 0
e426db, c33c7e, 1
5fe081, 047c06, 0
7fb8e7, e49ba4, 0
0dfe4b, 97b7ee, 0
d9b762, 7236e2, 0
dd31ed, a565af, 0
2ef36a, bc802e, 0
6ba926, 097b93, 0
5c4b66, 820a83, 0
8a783b, 9bc3ec, 0
807ebd, 6d7bed, 0
08e00e, 4c4659, 0
9ce517, b813cb, 0
955e98, 4c6c35, 0
91618d, 2f45b5, 0
961813, d6fb4f, 0
e50d3a, 2e9329, 0
3f2467, ce5edb, 0
a224f3, 12196d, 0
728662, 958a88, 0
7a12b8, 03bc30, 0
94e9b8, 008f01, 0
d0c46f, ff8ac9, 0
edc658, dec28a, 0
4df51e, 0893b1, 0
1d417f, c87d2a, 0
666238, 696c3c, 0
3a4c87, 896db7, 0
ec8dc5, 60562a, 0
abfaca, 4e6e36, 0
5b634e, d62510, 0
1dee2c, 53f0ed, 0
c46bd1, 4fedbd, 0
3d7a24, cbfa8d, 0
73dd85, 53cb95, 0
599c67, d57e8b, 0
290d1d, 576134, 0
271f7a, 8db83b, 0
6cbe65, 029733, 0
44724f, 58f8f8, 0
7bf2c7, 907a2b, 0
e92ed6, 7f01a8, 0
1c5dd6, 7babe8, 0
04ffee, 630ab8, 0
c4de8f, f51ab9, 0
96ae45, 9f31e7, 0
0cc35d, b12bb0, 0
d26c47, 7294b9, 0
60f6b2, fe3a85, 1
19f65d, f0e931, 0
5f903f, c861b0, 0
02977f, 0e74c8, 0
4933ae, 23eeeb, 0
e1cf4c, 0f8e6b, 0
0d0346, 50eb7a, 0
2ce865, 496bf9, 0
f6af95, a4bb99, 0
052a45, d611d0, 0
8fbf60, 055782, 0
5d3a6b, 1e680d, 0
9199a8, daa0be, 0
979b93, 602eba, 0
df27c1, 29addd, 0
c2cb61, 28b467, 0
00763a, e5ebfa, 0
b44c43, 059d86, 0
00c65e, 349791, 0
434fb2, 559114, 0
3e4803, 4b93a1, 0
c318b3, ce2eaf, 0
08398b, f25a22, 0
40f2a9, a703d6, 0
191ff5, 5a36d3, 0
6e59a3, b10b9f, 0
299764, 3654bf, 0
cbb27b, 21d091, 0
4dfe77, 5b5cec, 0
c3338a, d3d2be, 0
1d74cd, 6a7ab7, 0
626baf, fb69a0, 0
4fb269, b7682f, 0
b712a0, 21ad31, 0
2f60d2, 643307, 0
d12851, c44789, 0
c6e0e9, 4358d4, 0
d284fc, 6acfad, 0
6f69fc, bcbb68, 0
565ea8, 20dbe1, 0
c05dad, 08102f, 0
517fb0, 43fc9d, 0
d461b1, eb1475, 0
fa37dd, 9d48e4, 0
283da8, 008af9, 0
500f52, 782b52, 0
92a6c8, 2c283e, 0
5c6d85, 9fa8a0, 0
1741b7, 97b686, 0
7411a5, b485dc, 0
3eafcb, 6dcaf9, 0
2df0b2, 24bff3, 0
41b820, 7eb6b2, 0
11e247, 622771, 0
5c6485, af6019, 0
cf0e80, 0e15e1, 0
8c3ae0, 47e366, 0
af9410, 0d4a8e, 0
173581, 72e4f5, 0
89fa1d, c3fd81, 0
b0b7af, 872ad5, 0
c7fc3a, a379ca, 0
9b613c, 3901d6, 0
864851, 448bd1, 0
c10104, 2e2fc3, 0
45503f, fe0674, 0
f9b5d0, 898756, 0
aba12a, d51d58, 0
b453ee, 54cccd, 0
cb98d2, c0ec00, 0
5ba128, 3f0e6f, 0
a7a100, a88599, 0
1a95d0, 647ec7, 0
548523, c8f5f2, 0
cddb6f, 3be26b, 0
fb3866, efe711, 0
0e8fa3, 385684, 0
0cf8c4, f9c016, 0
77890e, 0c4bd2, 0
93ca54, de0ea3, 0
ad55a5, 1e6a6f, 0
bb6a2d, e82421, 0
bbdc23, 9856e9, 0
e3dcc5, 4dc256, 0
e853ef, d8a356, 0
543b84, 7f41f7, 0
efde19, 919c7e, 0
026350, 3af990, 0
3f9eef, 2b4e9e, 0
683eea, d4a214, 0
13ace7, bf7872, 0
c0cba9, 3f5fb3, 0
ea0ea8, d3ae6d, 0
7269c1, 0f941c, 0
f74ddf, 501d6e, 0
60fc28, d339fb, 0
a6a00a, 8f72f2, 1
2ff586, 6c8679, 0
fa2fea, 5e0eec, 0
078749, cfe3a9, 0
498721, 07b511, 0
088f2e, 2ee757, 0
89e154, 322d8a, 0
112ad6, bfdea9, 0
7b71b1, 0c0f4e, 0
509ceb, 72623b, 0
b6d909, 27bbc5, 0
7e0827, c471da, 0
456239, c31692, 0
948943, 0de1da, 0
24616f, 81f957, 0
14b065, e93f03, 0
78ecda, 6f2deb, 0
b2d41b, 21668a, 0
b99e56, daa969, 0
22ecb0, 65dab9, 0
847719, b701f3, 0
e53d76, 328fc6, 0
64eca5, 36b5f9, 0
af09a0, d10c61, 0
9d5a14, e336ef, 1
169b6c, dd6150, 0
a08dc1, 599ab3, 0
5cc1dc, e950b0, 0
85c254, 290165, 0
dc1b01, afbb15, 0
a728c3, 9203c3, 0
daf231, 9bdd1f, 0
f48cc5, ffa6f2, 0
3ea71c, c50803, 0
26e2eb, dd3a01, 0
ca736e, 35bc64, 0
6b0621, b64c41, 0
aea24f, 8b2cad, 0
9d6d28, b84875, 0
6b2c2d, 07e44f, 0
4838d1, e20e56, 0
2ef0b2, 7c5516, 0
27c1cf, 1c2687, 0
e7965a, b2a29b, 0
04fbe9, fe76a5, 0
e88de5, 3c7197, 0
3f6500, 35ce3b, 0
3a8b58, e3fde8, 0
4a5822, 0c59e7, 0
8bc0af, 1f6bbe, 0
27d92e, 88d509, 0
6081e8, 2b42f4, 0
88496c, e6eed5, 0
0e6ac3, c034f6, 0
b10603, ab7f41, 0
fc196a, 137ac9, 0
7542e4, 8a8814, 0
28d737, 2de7c8, 0
2d3fe1, f9650c, 1
fefd4a, bd45b9, 0
d87eed, d75f27, 0
38470e, 6bd30a, 1
3f1451, 332c6e, 0
ae1fd0, 9be77d, 0
a5b3e3, c4d177, 0
e4b17a, 2f4450, 0
f54209, 50d572, 0
8d778c, 66e4cb, 0
8553ad, 5c07f5, 0
58c4d5, 2dd55c, 0
c32225, 97128b, 0
f8652d, f78d7f, 0
88365b, a36983, 0
b29bd3, 3fb767, 0
437707, 89c06d, 0
51b9bf, af69d0, 0
b01508, 5fac86, 0
f1aa15, aa19f0, 0
9d0fc1, f3dca2, 0
af4d81, 7473b5, 0
f30ad4, ed73b4, 0
70ceaa, 078e5e, 0
8a880f, 35671f, 0
67306e, 394f55, 0
e4a5cf, dca8c3, 0
c88c8d, 926f3a, 0
38680b, 146f02, 0
a8d548, 4c8ac1, 0
bf324d, 4e530a, 0
aea46a, ae0c66, 0
10025a, a3be43, 0
01d935, c824ad, 0
84bdc2, ca1156, 0
f68572, b350bf, 0
d2b052, cd119d, 0
472e14, 31f24b, 0
7c8719, 850d5d, 0
d3b978, 1755f9, 0
c7808d, 49712b, 0
d4a7d7, d2d55a, 0
3dae1d, 2ff8cb, 0
0ec8a5, b1ecef, 0
25cc44, d0cbfb, 0
f339f7, a7f96e, 0
07ffa9, be79cd, 0
e92825, f3bffe, 0
97f737, ce0c15, 0
ac51bd, 067411, 0
7c0742, f9a7e9, 0
6d0d27, 9f4c9c, 0
d3b4ad, 84ebab, 0
8880c6, 19fe3c, 0
56a374, 05020a, 0
d3db22, 27dba2, 0
3ae2f2, db3d86, 0
f58c30, a7ad62, 0
066d6e, eda45c, 0
cf353f, 0b72ed, 0
56beec, 108869, 0
2e8235, d339fd, 0
d73309, 862024, 0
35f145, 593c79, 0
5b6eb9, 9958bf, 0
977f2b, e38248, 1
ce4c70, 77b704, 0
9b9a18, 07299e, 0
1fff5a, a0bf9e, 0
e77935, 222110, 0
93785b, 9363ed, 0
4b10e2, bbe43f, 1
b45c8a, ff1167, 0
111e0d, f25c1e, 0
9e46a4, 22fe29, 0
33d133, c3fb43, 0
ac6650, c3e981, 0
5d270f, 1e5977, 0
db1a17, 1e525d, 0
854431, 07ee7c, 0
e224df, 471a6e, 0
ecbb08, 533dd7, 0
b5ee15, 5b5a26, 0
34def6, b3829a, 0
48d408, 334f18, 0
bdd097, e85373, 0
3bfd5a, 0b6bc6, 1
6f2f74, 3a8251, 0
3fb120, df8ac0, 0
7164aa, c55247, 0
787b88, 939e65, 0
b15651, 869145, 0
b74205, 351582, 0
a55299, eabab6, 0
9f31a7, 835041, 0
51a6e1, c7281d, 0
0b7568, 55abb2, 0
2d8899, bbcc1d, 0
0863dc, b3dccb, 0
ce349d, 62fdbb, 0
4ee901, bbe8b4, 0
d10c85, 6ce825, 0
65bcfe, a5ac2f, 0
3c624e, 713462, 0
2a1849, 6d6584, 0
010610, 641dc0, 0
1d1007, 4d2227, 0
d7123a, 73ebe0, 0
a94031, a7f900, 0
ef99de, c86f0e, 0
79a689, eab2f6, 0
8b18a7, e47594, 0
d7e24b, f373e8, 0
e06b5a, 27e843, 0
b2e1b2, 100e3e, 0
ce48d7, de5d63, 0
96be8e, b2e65a, 0
c2c0ca, 852aad, 0
c01cd0, 10d88b, 0
d7dd5e, 5096bc, 0
102127, 2bdbd2, 0
f2704d, 0f747a, 0
d52417, 711842, 0
0cd2be, 78acd0, 0
514e6c, 199375, 0
14cdfe, f8e3d7, 0
b1e7a8, 62ce07, 0
9b95b2, 05d8cf, 0
5ddbff, 28d753, 0
4ea0ab, f3fa94, 0
1ef115, 7acf9d, 0
1247c6, 917c42, 0
58e6a0, 2006fc, 0
0a0e95, cecd71, 0
