real_A1, imag_A1, real_A2, imag_A2, tlast
068d, ab51, 3b9a, 52ac, 0
5414, c636, f908, 1f53, 0
9b5c, 8141, e480, 3354, 0
1dfc, e5c6, 5c29, fd50, 0
111b, 86cc, 8eb6, 0241, 0
c2cc, 5acd, e271, 479b, 0
8097, b474, a450, 8a5d, 0
c989, 5c3f, 8bb2, 66a8, 0
523e, 8e5e, 32af, 3b67, 0
6525, b938, 69db, 1da3, 0
7eec, 8b97, e230, 4153, 0
8229, 4040, be3c, c8d3, 0
3b9b, 32b3, 6837, b4cd, 0
95a9, 6b35, 33b7, 26f5, 0
2222, 68ae, 6548, 6d98, 0
4e19, 4e36, 72ad, 4df8, 1
9458, 8687, 9a20, a2e3, 0
ea56, d5f2, d985, 4e47, 0
7c47, fca6, adb5, 2e5e, 0
57b7, b9b1, bfc4, ee6f, 0
8d6a, 0e01, 2417, 7275, 0
3a3e, 2e5f, 79ca, 737f, 0
9d6e, 55be, 6bb0, 8836, 0
fc41, 6557, 8dc6, c6b3, 0
5e5b, f006, 6730, 9158, 0
8447, e64f, b0a4, 53b2, 0
51a3, f0ab, 7e1b, e575, 0
48ab, cf43, d395, 14c7, 0
b197, f26b, ba40, d7f1, 0
69af, 76e1, 7196, 78a0, 0
2f06, f65c, 4f93, 1a78, 0
636d, fef9, 6ca7, 2aea, 0
367e, 8584, 37ef, 5d02, 0
fc21, b139, 6116, eb8a, 0
554d, 65eb, 5d74, 92cb, 0
973b, e3a8, db80, 5f13, 1
06dc, 4c08, 26dc, 4a42, 0
c4f0, 4950, 1ce0, 9282, 0
4490, d4d3, 5fb0, be99, 0
7453, 7332, 4aec, 82be, 0
9e21, 5417, 3973, bb88, 0
865f, 210e, e8be, c13e, 0
ec0a, cbae, 7f65, 6984, 0
907b, 1df3, 1fb1, de17, 0
a027, 7d0e, da69, 89bd, 0
97a9, d811, aec7, 269c, 0
bb91, bd59, d226, 50fd, 0
b611, 801a, c16f, 9571, 0
1c1c, 68c6, 70ea, 82f0, 0
e4ff, 20a6, 6495, dd99, 0
3a08, 4946, 7cf0, e9ab, 0
7617, 3fab, 73d4, ea80, 0
400d, 1dec, 5fcb, f69f, 0
9428, aef3, a989, f74c, 0
5e31, 57f5, a58d, 0c54, 0
dcde, 374b, 2659, 085e, 1
e7a0, 4c69, c236, 430e, 0
8d29, 2fb5, 58e9, 2036, 0
72af, 8003, ed52, 8062, 0
609c, 00ae, 282f, 8465, 0
53e0, 7c51, 0801, f4f4, 0
f2d9, 81cb, 6fe0, b8b8, 0
626c, 8a7a, d55b, df15, 0
5a8c, 9a7a, dc64, f0f4, 0
25d1, 1a78, 3f19, 8f89, 0
01bc, 8bd3, 5d2a, dd32, 0
9376, ebff, 85a5, e07a, 0
dcc6, db19, 597a, cd1e, 0
bb29, 329a, 4ec0, 6b1b, 0
5c34, dcec, 0af3, fa33, 0
2267, d316, ef0c, ae2e, 0
3b40, 2d6e, 1a39, cc0a, 0
a807, 154f, d5c9, 544c, 0
731b, bd8e, 4731, 1e3d, 0
e682, dff7, 98c3, 29e1, 0
1c83, b469, f3b3, 1dbf, 1
af3b, 59f8, 3fc3, 4223, 0
feb2, b1fe, 6ddc, 1564, 0
d5df, dae1, 0648, dec0, 0
b4f4, d892, 09e4, fdf3, 0
9aec, 15eb, 2ad3, 06f5, 0
a754, f4cc, 5f0a, f2df, 0
5f92, 89d8, ae6b, a474, 0
3970, e148, 32f8, 271a, 0
80eb, 0be6, b05c, 2cb7, 0
4f77, 9179, b327, 3ff0, 0
bee1, b696, 455d, ce51, 0
62cc, 459a, 07a7, 4de9, 0
56da, 2160, 8135, ccca, 0
db06, 4f08, 7492, c62a, 0
d0b4, 8580, 6094, c53e, 0
a779, 8302, 5f4f, 4373, 0
e36f, e617, fe78, d18e, 0
ce31, b5ae, 07f6, db64, 0
5238, 1681, 8842, 2cec, 0
c7a6, 529d, 400a, 8896, 1
8f5b, 2797, 2f56, 2827, 0
4447, 8bb0, a833, 7283, 0
3993, 5e13, df95, 5755, 0
4132, 9a5c, 4ef1, a57a, 0
b391, 726c, 68c8, 2fff, 0
d2e7, e126, a923, 2a09, 0
18da, a270, 3ce9, 02af, 0
7a23, d019, 0e42, ef49, 0
f390, 660f, b017, e232, 0
ff0d, 47e1, 30a4, 57a0, 0
78bd, b16b, ccc0, c036, 0
4354, ac87, 21dc, ca9e, 0
7ad1, 64af, bc5c, 0f9b, 0
b3ed, 4550, fd45, 206c, 0
881b, 4ac7, 421d, f320, 0
a87c, b6ac, 1ec5, 5d4a, 0
383e, b181, bf6e, 7436, 0
46fb, 2590, 2738, 5107, 0
251b, 9c7d, d4ae, 3855, 0
d68b, 0183, 9e84, 9f3e, 1
baaf, b374, 2b32, d697, 0
8e6f, ec56, 28a2, d447, 0
53e9, 4f1b, 24d0, 910f, 0
9da6, d434, afd1, 93c0, 0
0abb, c5fa, 5274, fead, 0
1feb, 519e, 1d1e, e047, 0
8019, b4db, 6ea5, eaa5, 0
a9e3, 2791, 2952, 1ea3, 0
8270, 1375, bfcc, 29dc, 0
40c4, 104f, 8bf4, 22b0, 0
3426, d08e, 8982, d717, 0
db39, a54a, 37e0, 3ea8, 0
2b9f, a156, be50, 320c, 0
974b, 57b8, a54b, 1629, 0
5299, f980, 8b41, 61fb, 0
ec58, bb50, 4f0f, 750b, 0
9a02, 47f2, 5739, 5c2d, 0
98fc, 2eb3, bac1, d203, 0
9b3a, a945, 3f72, 29e0, 0
1e62, a425, c82d, 67d7, 1
52b7, 2eda, 89af, 0b07, 0
6fb1, 6cba, 53d9, 74ea, 0
b0f0, cab0, 873c, de16, 0
06e5, f9da, de03, 86c6, 0
c7d6, e43c, acc0, 3d50, 0
e88c, d1a3, 010a, d32b, 0
bd67, e672, fef8, 2a50, 0
db88, 60a9, 5d68, ff72, 0
aa11, 7401, 1236, 5b90, 0
80a6, 811f, abc8, 3fa6, 0
e81a, 19f7, 6889, e5dd, 0
c795, 491b, 29e3, 039c, 0
ad62, 2375, 00b0, 1570, 0
15ed, 9df5, 5273, 021c, 0
38b5, 35e3, c9a6, 3bde, 0
38a4, 9906, 6186, 3a84, 0
0232, 15b3, 080c, b1b2, 0
d370, 58f9, 97b4, f473, 0
f470, bb11, fbc9, 04c4, 0
cc00, b22c, d261, a62a, 1
a6cb, 1c43, 905f, 821c, 0
bea2, 96c6, 7b91, c4b7, 0
0cd6, dde7, 18a6, 08aa, 0
bdc6, 70a0, f33c, b9a3, 0
010a, 6c3d, 78d5, 6998, 0
4d1e, c2c7, 304b, 9cdc, 0
29db, c3bb, fcec, c42f, 0
896a, 47c3, db7b, fad3, 0
b541, e6e3, ee76, 2932, 0
e733, 62ee, b4c9, 5600, 0
6b11, f3c2, 0b7b, 227c, 0
1ba5, ff3a, 751e, 4e8c, 0
b7e2, df7a, afdf, 128a, 0
d952, e1b7, 452b, fde0, 0
c496, f545, 565e, 4d2f, 0
e2a8, 37c0, 6886, f0e8, 0
60d6, 3add, 2173, 8c83, 0
0e16, d60c, 17f5, 7cc9, 0
d32d, f6dc, 45c9, 3fce, 0
2606, e0b1, c5e8, 1421, 1
6687, 7f60, 5f83, b992, 0
9228, e257, c47e, 0aff, 0
7bd6, 077d, 70e9, 7295, 0
67db, 48be, 7d81, 2741, 0
7061, a986, 6ad8, 88bb, 0
2bfe, 66c3, 8986, e38c, 0
39ff, cf6f, 1602, 5fb8, 0
97e7, 2de7, ebc7, e368, 0
a2ae, f58d, 8ba8, 3f35, 0
4f85, 2a07, 6cda, 3db8, 0
5864, 2ed2, 4057, bad2, 0
9a5c, be09, 8f76, 6c7d, 0
4182, 0b31, 38dd, ac0b, 0
d238, aa0b, c94d, 548b, 0
bcfd, 6815, 76e7, e92d, 0
56ef, 129d, a63a, 4534, 0
ebe3, 5863, 18e2, d70b, 0
28f2, 79c7, f715, 642e, 0
8929, 4bde, e94d, 5afc, 0
3da5, 0ddb, 6167, a1c4, 1
d6d6, 1673, b894, 73ea, 0
3aa0, c2b7, e1e4, ddcc, 0
ea67, 6662, 6822, f81e, 0
6cba, 846a, 9fb6, a0e8, 0
91ff, ba59, 8b89, 946e, 0
e120, 3783, 3089, 0b44, 0
10ae, 9981, cc51, 2c1c, 0
41af, 378e, 7f1e, 57ef, 0
3bd1, bd55, af16, 192b, 0
e199, e9af, 0e1e, 8ff9, 0
6797, ca18, 175f, 3cd6, 0
b16a, a6d0, ffc0, a751, 0
63ed, cf4f, f66a, 95ca, 0
c218, 2228, a71c, 8c8c, 0
e9e5, 85c9, c231, 9495, 0
80d7, 1fc8, 38ed, b69a, 0
0bbb, b33f, 7f10, e377, 0
d852, e5a5, 0e28, c9b9, 0
2545, f740, 24c7, a653, 0
6ea3, 4c60, 2e49, 2241, 1
ac91, 0cc9, dd44, fcce, 0
1341, b370, 993c, 0912, 0
f57f, 2352, 1c26, b20c, 0
6207, 8b9b, b931, 6a07, 0
81aa, 3882, 14a6, c864, 0
de0e, ec9f, d49c, 7377, 0
a9a9, 040a, 3f1a, 2ee3, 0
9388, 6949, 4817, 1e2f, 0
66b1, 3fe7, 9e7f, 0c79, 0
ed8a, 764a, ee55, 4727, 0
0be5, 41e3, a535, bbb2, 0
9648, f026, 9979, 9dd8, 0
16c1, f49b, 0380, da7a, 0
e86b, 02f7, af60, 9981, 0
1cd1, bbce, 39ab, e17e, 0
8a54, f08f, 89e2, 7a5d, 0
8c48, a4eb, acdd, 1d36, 0
f519, 05fc, 593f, 136f, 0
51cc, e75f, 5474, f320, 0
32e7, 8e12, b437, f21e, 1
9c09, c507, bc6f, b498, 0
65f6, 5c50, c680, cabd, 0
229b, 4d1c, a35c, ca74, 0
19da, c331, ad27, 601c, 0
f7ea, 661a, df50, a936, 0
038f, a03a, 7c99, 3909, 0
0b76, 5b45, 5bdd, 4e39, 0
30b3, 5320, 3be6, 3de8, 0
1022, f431, 16fb, 4ac5, 0
b431, a0cb, bd24, 32a4, 0
e00b, 950b, be10, 4744, 0
217f, ac96, 84d8, dd7c, 0
03e1, 3a3a, 50f6, 68df, 0
a0f9, fcaa, 3682, 0d9b, 0
546e, 01c5, 465c, 5b3e, 0
56e5, 6b80, cbb6, 751e, 0
d2cf, b729, 4c5e, 4e1a, 0
a88c, a2c7, 0234, eaff, 0
5b6f, f120, 9e2f, 1a59, 0
d144, b8da, 604c, 05e7, 1
35de, c9d5, 9b7b, 81fc, 0
7b19, 37fb, c825, 37c7, 0
765c, d419, 5cde, 35fd, 0
e6ee, 2d4e, 9c19, acf0, 0
afd9, 5562, 12f7, 5ea1, 0
e3ac, 8ae1, 6c04, a814, 0
6296, 76d3, 7a76, 6976, 0
1860, a1d8, 6786, bbdb, 0
20d1, a309, 8cf9, 2fa1, 0
75ed, 2705, e996, 23d0, 0
bd61, d482, cfc8, a858, 0
d16a, 7a45, ec58, ca29, 0
c944, 29d0, 6a2f, b2d2, 0
6b02, 6a66, c8df, 6e8a, 0
4efc, a4e8, 132f, 0a6d, 0
7a3a, 9aa3, 4e79, 73da, 0
ac50, 708e, 37f7, b7ab, 0
4e20, 3c09, 66b0, 2520, 0
dd49, 85f4, 8e2e, 4945, 0
0fd7, 9bab, 5c2f, e677, 1
5eed, 5988, f0f6, dfaa, 0
621f, 468d, b9aa, 1d31, 0
d7cf, ccad, af4a, ceaa, 0
7433, 5f68, 32bf, 97c8, 0
cf4a, e005, 600c, 29b5, 0
6e77, 4c64, 44da, 8751, 0
a972, 5118, c2ed, e271, 0
73f3, 7fbe, 7c56, 9272, 0
60e6, 8b8b, 8b50, cabb, 0
01d5, bc9f, d81a, b691, 0
84ac, ee4f, 2c55, 38d4, 0
4734, 58e4, 8e86, 347c, 0
dc05, e2ed, 8df8, 3711, 0
593a, 9f70, 109a, dc79, 0
eedd, 6a4e, 26a4, 0be5, 0
1b14, aead, bcae, db9b, 0
e0a9, 173d, 207d, 70e2, 0
38ae, 4ff5, 07b0, f1dd, 0
d0f0, c2db, 03a8, 9c5f, 0
7308, 7c5d, 339d, 5d78, 1
5521, 1d56, 2e58, a287, 0
82b5, b6a9, 9a25, 6d99, 0
05a2, 40ef, 6317, 7539, 0
e244, 3648, f79d, 7d40, 0
8f0b, e812, 08ed, b901, 0
36dc, be30, 94c4, de32, 0
4732, 0780, a378, 3691, 0
3776, 4ad8, 8837, 877e, 0
9eae, 4583, c5ff, 18ad, 0
d2d9, df79, 42b7, d900, 0
5dbd, ef9d, 7050, f1eb, 0
2cd7, 7c96, 83ec, a567, 0
bd44, 656c, 9076, ad3c, 0
874a, 3c47, 2ad3, 1538, 0
c38c, b880, 1013, eb4b, 0
3fa1, 91b3, bc8c, cd78, 0
ee4a, 96ae, 6486, f479, 0
733e, c32e, f62c, e765, 0
95a1, a6c6, 1aed, 646c, 0
8435, dd38, d083, ebab, 1
efce, 3ba8, e025, 7efb, 0
2e2b, 7e98, 00a0, 3c78, 0
0d3e, fa05, e625, 8eb7, 0
ad8d, d4e1, 75de, 8264, 0
95e6, 1af7, 9d9d, 54b6, 0
afd0, 45ed, 0fab, d5c3, 0
de67, e2b9, f79c, c4db, 0
6e5b, b430, a8b0, 9bb9, 0
3256, e2fd, 0673, ae81, 0
aa95, 90a6, d1da, e241, 0
4603, eeac, 4805, 564c, 0
e9c7, 3092, 901c, 42fe, 0
3567, 01ae, 1f51, 7cbb, 0
d507, 3787, 2315, 3603, 0
0d12, cd1c, 94c3, d847, 0
7f18, 34bc, 58a7, 099f, 0
2acc, 6a4a, 5ca7, 3e82, 0
6391, 34ae, 423b, 6dec, 0
dbb6, a214, 700e, a0df, 0
ef1b, 2a5b, 25ca, b892, 1
fba6, 0998, 3a6c, 99b9, 0
be88, 3aa6, 0ae5, 05cd, 0
7951, a1d3, 2179, 8f06, 0
3725, 64e9, c4e2, 504a, 0
32c9, f53c, 1780, d87e, 0
acc2, 99c3, 5dc5, 5434, 0
f86b, e6aa, 6cf0, 3996, 0
4e1a, 5e47, 737c, d659, 0
9c16, 751a, 9113, b622, 0
4b85, 857a, 7235, d6ff, 0
5e36, 71e8, ff23, f594, 0
98ec, 6c01, 916a, 075b, 0
90db, 1c67, a755, e6b5, 0
8f6f, fd7b, cbcb, 407d, 0
f47c, f1db, ab33, 86e5, 0
6121, e596, 3c35, dfe9, 0
d90d, a6e4, 6133, afca, 0
efca, 5ec3, 59f6, df3a, 0
a196, fc55, 2c09, d4b2, 0
2744, 5c21, 4c69, 84bd, 1
7093, 5e34, d45b, 1ccb, 0
09a0, 86c5, 376d, 90d5, 0
e9b7, 1d92, 880e, ad34, 0
76ce, b2c3, be2b, ac67, 0
1960, 5d60, ce79, 5b41, 0
70f6, 6d9e, 5580, 145c, 0
42d1, 58e5, 0596, b3ab, 0
9c62, 89ef, 9d90, 2ce8, 0
c8fe, 06f7, a3a9, 9977, 0
b66d, dd23, e790, 810d, 0
ea2e, 91f4, a8c9, 0fcb, 0
006d, bf8e, 71c7, db41, 0
5758, 8f1f, a13d, ee96, 0
4793, bb39, ba4f, c629, 0
156a, 6f78, 86d9, 017c, 0
04dc, 4e84, 640a, c351, 0
cc90, 89bf, 388c, 817e, 0
30ad, 77d7, b43c, 6ccd, 0
20be, 6e17, d730, fe97, 0
46c2, 8bc2, 18a6, b897, 1
a124, 1b44, 4d38, 7907, 0
fdf6, ac92, 1385, 0971, 0
56e0, 219a, 2e25, 55aa, 0
141d, db58, 1519, 50c7, 0
c68f, 30e9, 68b7, 0e09, 0
dcc2, 8e17, 65fa, edb4, 0
08ca, d3ae, f4d2, cad4, 0
702d, 1ce1, aea2, 4d7a, 0
c887, 7b99, d3ed, 7d1f, 0
23ca, f464, 8617, 0225, 0
89a9, c0da, 81d6, b0d8, 0
41d7, 8987, 4db3, 0a89, 0
aff9, 1094, be17, bfaa, 0
0277, 8bb4, 4ae5, e43c, 0
178f, 7012, 4c8a, b4e3, 0
bd33, f434, b47d, 4928, 0
fc5e, 5ea1, fde0, f921, 0
6bad, 6d52, 599c, f915, 0
dccf, 2e78, 202c, 37db, 0
9044, db74, b6fc, a0c5, 1
7eb7, bac3, 9f3e, d62d, 0
567f, 8878, da89, 7b79, 0
bef9, a0b9, bb55, 62d2, 0
ea9e, 2e16, 0f8b, 9b51, 0
deb6, 873e, 12c4, 1ecd, 0
4ab3, 5a16, cd82, 5f01, 0
8838, c83f, 4600, 16bd, 0
4be5, ec07, 838d, 43fd, 0
88b8, 273f, c464, 3f6e, 0
84ba, 6bed, 6e9c, a052, 0
f28c, cad7, 569a, 2301, 0
5667, 777f, 85dc, 674f, 0
4bc6, 4787, 7731, d571, 0
6fd6, 9619, e5dd, fdaa, 0
b389, adcc, 03e6, b9b3, 0
5cd8, b0b8, 3b4d, 4395, 0
c17c, 9964, 0da0, e7a0, 0
8f47, 68ee, 7bb5, 75c9, 0
77fa, 8c66, 08cb, 1cc5, 0
90c5, 68f6, 242c, da84, 1
866b, 307a, 040d, 3bd9, 0
2c0f, b648, 0825, 5fea, 0
2d67, 9c8a, a1c2, c48a, 0
e0e3, 7145, 24e5, 5a10, 0
ef37, 5aeb, e845, 540d, 0
086f, 5cde, 3114, 6129, 0
8d4b, a039, 31fc, 8dc3, 0
bb3e, bac0, cd40, c043, 0
ed13, 5829, 5502, 5a90, 0
a48d, 4e8b, 453c, 73f3, 0
7cf5, c6c7, 7ca2, a1b0, 0
591c, cfad, 1cb7, cd06, 0
6d95, e16f, dd9a, 8d4a, 0
5f59, eb21, a697, 0be3, 0
e504, 90e1, 79c7, efcb, 0
e084, 7277, 34cd, b25f, 0
8697, 4a4d, 443e, b463, 0
4655, 26f2, ad67, 9714, 0
da29, 79ab, bd92, 8128, 0
b2b4, a178, 678c, afe7, 1
58bf, 058a, fa3f, 3715, 0
474c, f879, 6d0d, 75ba, 0
32e6, 9fa4, 0a99, b191, 0
fa8d, 5783, 0731, 933d, 0
e466, a7c5, 5791, 958a, 0
0c97, 4442, adfd, 7607, 0
1853, 8c4b, c6b3, 7719, 0
8f43, 437a, a804, 6ea9, 0
6b50, d9bb, 48bb, 2fd8, 0
fb8a, f5ba, 1d13, a367, 0
92d6, 8c6d, 218c, 25d2, 0
d7c2, cb16, 3b36, e851, 0
0a6c, 3ece, 9e4d, 3418, 0
1ae6, 6d0f, 7956, b986, 0
46db, 40ad, 9fdd, 7edf, 0
2956, a52d, 66d6, 99f4, 0
27dc, d8d4, 9447, 516f, 0
13eb, 64cc, 5fc5, 2f93, 0
c996, a44b, 1ad8, e529, 0
46fe, 59e7, 58f8, 6432, 1
c1ea, 0a65, b421, 7bb2, 0
b762, c60e, b122, 4f91, 0
06a9, a7bd, 63ca, f7bf, 0
d226, 61e8, 3b85, e162, 0
c8e1, b01f, 4093, 3144, 0
9395, ef90, e766, 9ad3, 0
6294, dcf1, 38c6, 8745, 0
a339, 618a, eab5, b2fa, 0
2a8f, 4d1d, 7c90, c375, 0
8053, 8186, 09ff, 7cc4, 0
63d8, 16ec, ec78, b4e6, 0
ff92, e822, 922c, 8db4, 0
6ff7, 87ec, 587f, 960d, 0
8457, eeb0, 284f, dbab, 0
3280, e9c8, de07, 55a7, 0
473f, 62ac, 3320, 876f, 0
2709, ba0c, c609, a200, 0
0d34, 7984, a51b, afb5, 0
0474, 0285, ce04, 7354, 0
e7ab, 524e, 9ca6, 7f33, 1
1a1c, 4e9f, 433e, e9b2, 0
b6ec, 4014, 1e72, c5ff, 0
2c2d, 5c9b, d095, b700, 0
d2e8, 0da4, 4d34, c8dc, 0
2257, 4bae, 4362, 2f3d, 0
db07, 7329, bee8, ef4c, 0
a70f, 3eee, 01e9, 0f4c, 0
95a1, 8fde, a5a3, b363, 0
3d21, b0bb, a134, 1c22, 0
5660, 3f17, 2920, 49e7, 0
de12, 9bf6, 92bf, 8fba, 0
a086, 7a0b, b39a, 7d2d, 0
92c6, 45f8, 59ca, 1f1c, 0
6467, 7e89, 1885, 7970, 0
bc1c, d138, 2d64, 5acb, 0
4466, 3be5, 7706, 8a13, 0
fcb0, 50c5, 4e31, f20a, 0
4be2, ea58, 4045, d2be, 0
cf00, f257, 4c66, a7ab, 0
0233, 1380, c61c, 5fbd, 1
9d55, e670, a3b9, 12ee, 0
0cac, 51c0, 1322, c58b, 0
2697, 3132, 2466, 1b43, 0
1cf4, 6a53, bfc0, 69bf, 0
407a, 243b, 1718, 1262, 0
a9a2, 2949, dc56, 7c37, 0
45e3, 8372, 3836, 84a1, 0
457d, 5d14, d5e8, f5f9, 0
5ac9, b02a, fa5f, 00ff, 0
0aee, c3c1, b94d, 36d3, 0
1826, ae61, eca6, 30ca, 0
c35c, 0a2a, 1f2d, 7e20, 0
fee9, 04c5, 975d, c4d0, 0
7dcd, 336b, a62f, 0d15, 0
a273, 48d9, a647, 8f21, 0
d4a7, c16a, 96ba, c063, 0
83e0, 6a45, 2d8f, 09c6, 0
4f72, d3dd, 0d88, fcd9, 0
3a43, ad33, 4e4f, cdee, 0
4d0f, ba99, e667, a413, 1
2a84, 1b3b, 0b03, 2eaa, 0
7463, bf2f, d276, 47ac, 0
6b27, 8078, be90, 53de, 0
de4f, 4424, 85b7, ed96, 0
101a, ece9, abae, 011a, 0
4ce6, 7d53, 7371, 225c, 0
65f7, 91fc, d6a0, 3a08, 0
6c9d, 9fe0, ff74, e9b7, 0
e9c0, 77e9, dec5, db37, 0
b409, 6091, 2946, d251, 0
b335, bd89, f737, f662, 0
80b5, 0413, 6489, 29fe, 0
7bc9, 942a, c272, 255f, 0
6ba3, 22b6, 2e27, d809, 0
46af, 1dbf, 07ec, 16e1, 0
4b59, 2df0, 8bd4, 58c0, 0
0d38, 56ef, 2d9e, ad8d, 0
361f, 44c8, cc5e, cbeb, 0
9007, 8dfd, 9af8, 8bba, 0
8fc8, 94fd, f7af, 4ccb, 1
e6d4, feb2, d143, 2906, 0
0132, e35b, 4f71, 21e2, 0
a12d, c37d, 9a45, b5e2, 0
1ceb, c35b, b677, ef58, 0
76a4, 3314, f248, 6edf, 0
96f4, 8e86, e2f5, f510, 0
cf04, 49e9, 464f, 9c2b, 0
077a, cad4, f967, 2e0d, 0
f289, 56e5, 4bfa, 78c2, 0
70a0, fc11, 865d, ef74, 0
389a, bbc5, 7fc7, bceb, 0
3ce5, b875, c876, 632d, 0
239e, d075, 448f, 73e8, 0
890a, 7ed3, 88fa, e443, 0
2440, b06b, 5ecf, 4369, 0
d18f, 59b9, 3e31, 999d, 0
99e2, 5809, 9bfb, b94f, 0
94bb, 073f, 5dda, 9a3c, 0
66f2, 2a34, 524f, 857c, 0
c0b3, de9f, 80f8, 0455, 1
75b4, df38, aa4f, d89e, 0
3b74, a61c, f2c2, 5783, 0
6401, ab58, 5296, 79aa, 0
652e, a9af, f8f8, c83c, 0
4b58, 1860, 6126, 79be, 0
0903, 59f9, 280a, 1a27, 0
d7a7, 8b4b, 0c43, afdb, 0
c7e1, 1711, 04c0, f69c, 0
f976, bf6f, ece4, 9fc9, 0
8232, b7ef, 4fe6, 3330, 0
ecbf, 3a7b, 245b, 4227, 0
37cd, aede, af2c, fad0, 0
e918, 9b60, 7f69, 2ee0, 0
1ac5, f3fe, fd06, 37d1, 0
1743, b197, 025d, b679, 0
7a85, df38, 43a0, a3f2, 0
c6a6, af0b, 2cb1, fb0e, 0
8af4, 6302, 39ac, 7fd8, 0
5ee2, b6a7, b8e6, 617b, 0
6349, 0af3, e211, 89f7, 1
7ea3, 1372, 5503, 77b4, 0
ae60, a4ea, 5fcc, d339, 0
f5e0, 38a1, 0cb8, 1069, 0
0f8c, b339, d688, b8ad, 0
27fc, c78f, 0abf, 164b, 0
4fed, 32da, c02f, d113, 0
46bf, b0cb, de40, 3477, 0
cbec, ec03, 5986, 925f, 0
ae24, b52b, 5d81, 974e, 0
5787, a381, 92f9, af4b, 0
278a, 5052, 71ea, b14c, 0
1ba1, d415, 83ec, a80e, 0
fa3a, fb07, 944b, c5b9, 0
1c90, 9126, 40fb, aec6, 0
e0d7, 9501, df74, 8909, 0
5dc8, d145, b59d, 922a, 0
faf2, d088, 5614, 85bf, 0
f605, d68d, 5bab, 1cff, 0
cd37, 276e, 45d0, c55c, 0
0e00, eb93, d91c, f83c, 1
7345, ca25, 96db, 2757, 0
ff7f, daac, 4387, 4a99, 0
5147, d46d, e36d, 4f96, 0
3c58, 3a20, a5d9, 2ed4, 0
a880, 32c7, e293, c856, 0
4aa7, c75d, c5c3, 0549, 0
8381, 5dfd, cc9b, 0d43, 0
3936, 95d6, 82f4, fb4b, 0
fe10, 917d, bd27, a475, 0
d660, 77de, f63e, d784, 0
413b, 2004, a40e, 5d6b, 0
34dc, 452a, e035, bf2b, 0
f14b, a538, f3de, afbd, 0
5253, d058, 06df, 06bb, 0
50e6, 802b, 0d28, e1f2, 0
50f0, 0f38, d516, 5825, 0
0045, 6c0f, b707, 3581, 0
a9e9, f200, a62d, 2f65, 0
1582, d969, 0f7a, cf51, 0
68bb, 0357, d421, 83b3, 1
bdb0, 831a, e547, 4ce3, 0
26f0, a3d8, 55e8, 4f88, 0
2100, 5b25, be85, adb5, 0
a8df, 237f, 7611, 31bd, 0
41d1, 5472, 681e, 2935, 0
d4f3, 32f5, d198, 7d74, 0
bc7d, a3c9, 4469, e22e, 0
35f5, 2b3f, 4162, 3b02, 0
d3c8, f778, 18b6, 9382, 0
03e0, 6d0a, a48a, 931b, 0
ee9e, 6298, 8c02, 08ee, 0
4c7d, 34fb, 5cec, e285, 0
0af9, 24b5, 17ab, e00e, 0
6af6, c1ad, 9464, 7910, 0
a3a7, 341b, bf42, 368b, 0
66c8, 3c51, 58d3, d88c, 0
c6ba, 4387, 9282, be66, 0
7194, e50e, 5087, 4172, 0
90a6, 8ff1, 6261, 6287, 0
0d0d, 3343, dec8, d8b9, 1
de80, f73d, efac, e987, 0
1b3e, 4648, 8062, e762, 0
81c0, 3448, b82f, a736, 0
a390, 2d24, e359, 6003, 0
76dd, 468e, 396f, 6098, 0
3870, f469, 4460, 97c5, 0
6a53, b9cb, bd9e, d524, 0
3a57, 6fb3, 8915, 3188, 0
ff68, 1f71, 73c9, abc0, 0
2326, 3bba, 07cd, d88e, 0
fc16, 561d, a911, dd75, 0
e961, 1833, dcdd, d777, 0
c619, e510, c711, 6a56, 0
627e, 1e43, 14a8, abd4, 0
67bd, 2d5a, 240f, b181, 0
f52d, 846f, 9e6f, 7759, 0
eb63, 3d2a, 8803, f606, 0
0d33, 8e01, fb17, 3c20, 0
4a57, be46, a773, 9638, 0
8f09, 3aa5, 6d35, b720, 1
d572, f1a7, e4ad, 66dd, 0
578b, 345e, c7dc, 388e, 0
72af, 7b57, 6372, f17b, 0
406e, dbad, ce51, ac1f, 0
86f6, 9d85, 53ba, ea7b, 0
3e7d, c297, aee0, 802f, 0
d635, 7eca, 59de, 0bea, 0
4d25, 5666, cbcb, 1076, 0
aaba, 4004, 87fa, 90a8, 0
22fd, 43b9, def9, e2fe, 0
a4ab, 79c7, e29b, 0145, 0
51f2, 6231, 5b44, 5e5a, 0
adb1, 2412, 6c2b, 3f9e, 0
adeb, 6792, c1bb, 3ee6, 0
a6d4, 4f8b, 140a, 5912, 0
ef43, 1b25, d3c8, bcb2, 0
6147, 5b7b, f97e, d668, 0
ffe0, a82a, 3e3b, 76d0, 0
1169, d2cb, 2bba, a4bd, 0
966a, 01a8, 905b, 9a81, 1
ea96, 81ca, 63d5, afd6, 0
c4c7, ac84, 8f14, 551b, 0
3b11, 448a, b3d6, 9009, 0
08bb, acf2, 965e, 199b, 0
e007, 01e1, 12b4, 8f61, 0
e1e5, cb36, efde, bbc9, 0
b798, 5f8c, 96bc, b83e, 0
585b, 52cf, 4695, c25e, 0
925d, 7fb2, 3be2, 196a, 0
dcce, dfe2, a52d, 31e5, 0
9c0e, 0212, 1da6, 6c10, 0
