real_A1, imag_A1, tlast
f690c3, 05145c, 0
16d68f, 5a0106, 0
e1bc96, 0280f2, 0
808432, 12970b, 0
aa2bc8, 0ae8fe, 0
5d36ac, 911ffe, 0
3782bf, 319ec7, 0
e1ecbd, f1282e, 0
7a4f06, 29f459, 0
131347, dd1e3e, 0
64ef91, 00cb7c, 0
a36366, 6838ec, 0
7c2c4f, 83fbd2, 0
460e32, 298eff, 0
901f3b, 66976b, 0
e2ed76, 6a6dbd, 0
2359f8, a49bcb, 0
4f063a, 35ceec, 0
3c44bf, 47cb1a, 0
829463, d580cf, 0
9eea9d, 478a18, 0
bffcac, bc435b, 0
cacb32, 614b68, 0
fc96e0, 41b0e6, 0
6cdbb6, 6e6ab3, 0
89c2d3, f26546, 0
09de42, 144c18, 0
78b54a, 393bc2, 0
2232a5, ac8382, 0
a67f8a, a9a881, 0
1423e7, ae6a4f, 0
ad0963, fc6fde, 0
32f972, 1233e4, 0
e1ab6e, 254d05, 0
65c64e, aee401, 0
59eff3, 873df6, 0
27aa73, fabdeb, 0
8da311, 9c8b77, 0
c04ce6, d27630, 1
4e3569, dec240, 0
d19462, 8e880e, 0
88d0aa, d3ad95, 0
1b754b, 33ef8e, 0
57f71d, bb8700, 0
42a79d, a7e02e, 0
e26ee0, 6a2efe, 0
151acc, 6828d4, 0
265d12, fb2a5f, 0
6d06a5, e7c7de, 0
bd57da, 6f8f58, 0
6895d5, 4c5eb9, 0
688b83, f28edf, 0
d61d81, 872e38, 0
df8c18, 2f26f2, 0
bf8644, 199117, 0
92ba30, ed029c, 0
d02653, 444e1e, 1
56880a, 66f4d9, 0
f8b486, 9c4138, 0
18c207, 616174, 0
21cab6, 64e1d8, 0
533a9e, bb9c7a, 0
5d3de6, e6c0de, 0
88c688, 1a27fe, 0
749447, 19c3a7, 0
80e094, 50c132, 0
1309f6, 54f176, 0
24a852, f694df, 0
8223bf, 7babce, 0
a4bad3, 1e1936, 0
08e394, a35770, 0
30177d, 04e9bc, 0
66ae1c, 5c10cc, 0
a04a4d, 9f64ad, 0
c5bbb0, 04b887, 0
e71eda, 5852ca, 0
408fb4, 387cc7, 0
566959, 5985aa, 0
7b5155, 469e91, 0
4739d5, 4d3823, 0
202174, dd4313, 0
f12ac8, 651d42, 0
f63d89, 30ac8e, 0
ebe196, 2a5934, 0
b4ff61, 519a32, 0
eb819d, 95944a, 0
24c22b, 2ace59, 0
e36a16, 652f18, 0
417e33, fc29f0, 0
657b6b, fd8755, 0
0c5dc0, 83ed90, 0
c15ac7, b7929c, 0
c8ae26, 98e62a, 0
b184a1, 5c8470, 0
542d07, 7861d3, 0
a36450, cf8603, 0
fd4a1e, beeb01, 0
400d22, f4822e, 0
29f62b, 47afb8, 0
f296d9, ef68c7, 0
5c5f4e, 1aedd8, 0
d08619, 602142, 0
f1b2a1, 7dc794, 0
8f6d0d, 3df7f2, 0
c6eb95, 8dcfb0, 0
08d5f0, 8e71ab, 0
de37f0, 252276, 0
ea6dd7, 27fc93, 0
bc10b8, f0a9ab, 0
e646b5, 288a04, 0
abe6f7, fb0f04, 0
ebf090, 100663, 0
59472e, c8ae9e, 0
48f253, 1743a6, 0
61f4e3, c84251, 0
c61ac0, 23a283, 0
3db519, 177c26, 0
482e7e, 6aa222, 0
c5e346, e78f6d, 0
59ec7e, fd02de, 0
6f5cf3, d7dfa0, 0
efbe75, b73e85, 0
74206f, c2b0e0, 0
d66cf9, 28bc83, 0
8bb65a, 1157cf, 0
328bea, fea578, 0
52ec64, 790041, 0
6381b4, 461d46, 0
c8d802, ce73b0, 0
651b1b, f0719a, 0
95ec8b, 5c26c3, 0
5d363e, b0fa48, 0
bd8f5f, 0ad95e, 0
da3576, 356b44, 0
af9839, 6a6964, 0
372865, 17d217, 0
6cf29f, fe85af, 0
2a58f3, 824b0b, 0
9b0a57, 085592, 0
55399c, 13ca8b, 0
26c213, c4fb98, 0
f45386, e4d576, 0
1c9dab, 4bcd30, 0
d2282a, 6b6374, 0
ce7a4f, 6d1214, 0
9eae2b, 540be5, 0
a36c84, 979bed, 0
e72b57, f2afd1, 0
2d8385, 9b9d72, 0
a634f8, 39a2a2, 0
39d2e9, 8c0cb8, 0
de2b29, df8130, 0
2d1446, 7df08d, 0
a60f7a, 46ecc7, 0
3047f8, 816971, 0
fe58f2, de6c06, 0
3042d8, d9a5ef, 0
4aef6d, 539bf5, 0
4e5289, 7b161a, 0
6316c8, f6d718, 0
34470a, d54ac0, 0
8af5c2, 4ab23a, 0
3ad3fe, a8c811, 0
988a68, e9f5f2, 0
e28033, efa9ac, 0
4af293, 3a7061, 0
8b3fcf, fa1e33, 0
0333f8, ef4c2a, 0
f011ec, 2a5ee7, 0
213255, f88b86, 0
e09a1e, 2f1519, 1
11ef38, af74f9, 0
5e5c61, 4d8c58, 0
d609d7, a3b1a6, 0
a14ea1, c9cde4, 0
a9bda0, 3f6651, 0
add4a1, 6a6091, 0
9ecb18, b7aecb, 0
bfea6d, 4346b8, 0
465c77, c39e85, 0
39cfaa, 2505fe, 0
7dbf1a, 89d25a, 0
7a918f, e18d41, 0
4d29e2, c2412a, 0
55200a, 3921fe, 0
899ccc, b6acb2, 0
6306ba, bb0b09, 0
baea4f, 95c15d, 0
69fe4d, ebdca6, 0
f3f9e5, ee24ae, 0
7611ce, 4799ba, 0
703336, 7887c0, 0
461eb0, 5830a2, 0
0b4f96, 43dd83, 0
a47a9d, 39bc59, 0
faf35e, eb1bbf, 0
bf55c6, 6ac98c, 0
f67119, 608f51, 0
56df1b, d1ea87, 0
96d2b3, f7df82, 0
469e15, 85c881, 0
e6d5ad, c3e8bb, 0
422289, 2cee85, 0
0f56f5, 275198, 0
4520b3, 220349, 0
1ce2ab, eb5757, 0
538cd2, 64896f, 0
a5b41f, 23270e, 0
06aff8, b6d50c, 0
3d4b6f, 9883e0, 0
7f79f1, 16d5b2, 0
8f14f0, 9b818c, 0
903fd1, b469c7, 0
848ccf, 37ce73, 0
bdbb3d, a0b320, 0
d19ed8, 8a1a55, 0
824c87, f75c1c, 0
74d413, f83d9d, 0
b28fd5, f55bc1, 0
1edef5, 6b1297, 0
37c612, 94c637, 0
322ffe, 9e0e80, 0
25816d, 7e0606, 0
884de1, 678a03, 0
1c2b52, 905b8d, 0
d0effd, aaa110, 0
2fed04, c1461b, 0
8a575f, f97256, 0
65f60c, 0758df, 0
a66e4a, 0e2978, 0
8a1b29, ca63ea, 0
44778f, 42fadd, 0
1866d5, 6c1422, 0
c6717d, 26bac3, 0
420410, 23c702, 0
6dc6af, 00f6c5, 0
a87ff8, 93b1f8, 0
905724, 13697b, 0
a1e5ab, f6e037, 0
be77bf, c1416a, 0
beb6b7, 4207f7, 0
6860cf, cbac0d, 0
e339e8, 261a26, 0
f373e2, e8eda3, 0
1d9df6, 584b69, 0
6ae007, be3736, 0
7ab8fe, c34fe2, 0
184da7, 686890, 0
ec07c3, 37d7d1, 0
8d86cc, 3aefe3, 0
505906, 275ee2, 0
883e3e, ed2aa2, 0
0e0d57, a0f04e, 0
1d4071, 8c770d, 0
9a8043, 9053cf, 0
e486ca, acd109, 0
5e6d34, 6b3618, 0
3710af, 6b4b8d, 0
9c10c4, 7e8855, 0
34b04e, c5d67d, 0
4b8219, 1f2c34, 0
359e5f, 52ad76, 0
6763c1, ff1640, 0
87e990, 0719c8, 0
d5da42, 4866ff, 0
2b0caa, a57142, 0
35aca9, 689828, 0
bddeac, 83b57b, 0
e02444, 2c07e1, 0
db6f0d, a58e22, 0
618520, 30fa26, 0
290fd7, 05261d, 0
162152, 702293, 0
3270b5, 0ef64f, 0
268f3c, 9837fe, 0
0756ac, 91ee26, 0
d5e21e, 11ec33, 0
721873, 36ef95, 0
da9156, 019520, 0
35781b, 53b978, 0
e66ca9, dbeef2, 0
11ec51, 3b8ee4, 0
341f0f, 2ac58b, 0
055372, 2c1bfd, 0
e9e070, 00001e, 0
9c3629, de1934, 0
22e40b, 2a5e38, 0
d73f51, 8a2b8b, 0
53566d, 571f9b, 0
5c027e, 12891a, 0
f7ca4f, c9cb1d, 0
d951ba, b2d886, 0
ea7729, db1b31, 0
8b6d2c, 1544be, 0
b200ea, 3fe06d, 0
776660, 747994, 0
9ff2ed, 79c8ce, 0
11e890, ac6c31, 0
f870d6, 4a96c4, 0
7e5f05, 53452d, 0
bf6503, aafc5b, 0
831e26, 87ab1b, 0
50f713, f6e371, 0
8b0b23, 820281, 0
191b70, a6df73, 0
950b93, 91689a, 0
fa445f, 9ea282, 0
5766ae, 0a70ca, 0
78a57f, 70ac01, 0
c7b90d, 380982, 0
e12486, e33d1a, 0
ba787d, a13025, 0
24f0fb, f5f04a, 0
b324b2, 671af4, 0
71ef2a, 339b80, 0
340d88, f19992, 0
48e38e, 11e4ff, 0
626e16, 8b09dc, 0
4f1e16, c32267, 0
61a02a, 5c47f2, 0
4140ca, 2659f8, 0
d4b9ef, e78e6d, 0
289940, ecb62e, 0
6cbf9c, 6ba2ac, 0
92ad1f, bf2919, 0
5fdd30, b9abfc, 0
49ed88, 5203fd, 0
2fca1e, 0f918d, 0
971fd0, 16c3ae, 0
6a8bfe, 86cf3f, 0
313352, bf1099, 0
bb7d09, eeb07d, 0
a8b177, 29dec5, 0
078802, 327d7a, 0
b339c9, 960377, 0
4c03ac, 33d6f3, 0
142c75, 547943, 0
1abf63, b05d03, 0
3aee1e, f3614f, 0
370bb6, 36632d, 0
0397c8, 5a20e5, 0
cbe7c1, cf3d5d, 0
f5e6b7, 9e363a, 0
77e7d7, 101405, 0
d20efb, 43d0bb, 0
6809d1, db4534, 0
0ed71e, bef991, 0
0d4d23, 13285d, 0
a21186, b0c918, 0
2ec200, c85364, 0
1ca239, e9c970, 0
81a686, 9d472b, 0
916cf3, 9ed591, 0
08b4bd, 765fcf, 0
2b3cda, e351b9, 0
0d888a, 986ba6, 0
1162da, 14b265, 0
35dab5, b8c2da, 0
f21844, 45c24c, 0
c9c5ad, 5774ca, 0
484aca, a8cfe2, 0
e192b4, 5dbfd6, 0
0a75de, 18d4ed, 0
97a4a4, a21c42, 0
1511f2, ece6b2, 0
ff0969, 770ffa, 0
dbf92d, 8b28c4, 0
4f5fe7, b49442, 0
23cd4c, 583fc6, 0
6af125, 79fe8a, 0
07f70d, 22d4fd, 0
69bcc4, 18267e, 0
9af940, 073142, 0
2669e4, 84cd69, 0
11f4e6, 6c3621, 0
e8b023, 8a20f7, 0
210ce6, f5351d, 0
f982b5, 94c7fa, 0
941090, 4fe7ac, 0
7a7003, d68c85, 0
7ebcd7, 15ab65, 0
0ffe34, 5d3145, 0
6e7977, 5fa8c3, 0
b5e2b2, 63ecb5, 0
738766, 2c9fdd, 0
23e2f7, bf45cf, 0
265128, bb56b8, 0
9bae69, 628b07, 0
b3a110, b35161, 0
32101c, 19fa58, 0
1e0f6e, 766d1a, 0
6ee6c7, 047e79, 0
3d0561, 5d0b0e, 0
1aa747, 1ede4a, 0
eba63a, caf7bc, 0
f030a4, 0018ff, 0
ea410c, 955074, 0
d5efee, 0ed363, 0
3f8e1f, d7b06c, 0
3113e1, cd2151, 0
1ca06c, ae3393, 0
201e66, a752a1, 0
6449c8, 74c386, 0
fc1463, 03f6e1, 0
808edc, 856e21, 0
9e7e8e, a364a4, 0
512d81, ecd468, 0
e17ffe, 09e57f, 0
35139d, c213d3, 0
6716fc, 68644f, 0
eb1586, ab3872, 0
34a624, 836057, 0
889cad, d869c6, 0
e56419, e28a99, 0
65973a, dae2aa, 0
6d50c2, cbb78e, 0
6964d9, c5985d, 0
2ae713, 475279, 0
3466a3, 8b83b5, 0
d27443, 3d4cdf, 0
2f9ebe, 062526, 0
4485b5, 00e1d2, 0
ffc9fd, 79a25b, 0
2a36dc, b31345, 0
cd9a78, 06ace0, 0
5947da, 82c561, 0
c160d4, f53c28, 0
b98a18, 938ff0, 0
abd402, e375d0, 0
3d25a9, 4c8a76, 0
83b0cd, 72bee7, 0
b369d0, b6a2f2, 0
7cd4db, e24319, 0
4653ce, aa8d9f, 0
56effd, 643c9f, 0
c2a193, 966004, 0
eae24f, 505406, 0
a4d151, 3136af, 0
786fba, 5cd165, 0
2499a8, ae64de, 0
25fd8f, 8cc367, 1
4cd0ca, b98963, 0
285b8e, 632b78, 0
4323a3, ef7810, 0
97f78c, 0ea18b, 0
575ddf, a9d5d8, 0
b34fe3, bbe6c4, 0
b89792, ae800f, 0
6b5cce, 51e0a4, 0
d91041, ffb03a, 0
e3e466, 003520, 0
4d8053, 0e937a, 0
e907ce, 477ded, 0
ae2a2a, dc8eef, 0
a02c15, 091a80, 0
b71930, 852546, 0
c1becf, 5bc00a, 0
a878be, c61876, 0
86532e, 2c2203, 0
712174, a2bb8e, 0
0a2514, 6c195a, 0
a4af26, 627908, 0
3d8e19, e88625, 0
656b5c, 1ca946, 0
4748bb, 8322dd, 0
770f97, 9a0144, 0
1bc4c6, 83acfa, 0
b3d6dd, 8674a8, 0
6efd3f, 8f73d1, 0
be50e4, 665c63, 0
b12df7, bb134c, 0
24abb0, 9c2d99, 0
cc2082, 33e64e, 0
9e2109, bde991, 0
84ab80, 48054c, 0
4e8b09, 1f901a, 0
18186c, 030ee2, 0
abd4ed, fbc07a, 0
9dccd0, ca22c6, 0
d028b0, b0898f, 0
b18cb1, 20c37e, 0
ce9eaf, a4ce91, 0
919778, 49f894, 0
9251f0, 68143c, 0
a702bb, f78f0d, 0
6a9481, 254813, 0
df2346, 67bce4, 0
ad2625, 574e01, 0
d1461c, 94f9b5, 0
52db2b, 1cf3ad, 0
8bec0d, 927ca2, 0
eb602b, 371bd1, 0
fa438c, f18d66, 0
5f42c0, b2be51, 0
c70d48, e011bc, 0
e4d560, dbda1a, 0
d86372, 5ddaf7, 0
69f1b3, 42c0cf, 0
0e45ad, 481ea9, 0
eef0f2, abd69f, 0
ec0497, 217c40, 0
8f7e0c, d5f165, 0
acd81e, ab8d6d, 0
f39bd1, fd73f5, 0
3ea49c, 481a4f, 0
ec4cdc, cf0320, 0
4eec5b, efdf31, 0
02f842, bf727c, 0
9494d6, 795c35, 0
898007, e78d89, 0
d6f5e8, b82ad9, 0
1469a5, 7ad038, 0
cb3481, 7d832c, 0
32a536, fe87d1, 0
ee3d54, 307af8, 0
1c6536, 303440, 0
de7a84, 159bf6, 0
44e925, 2710c2, 0
c23f2f, cd3d3e, 0
74b416, 359a28, 0
806265, 2942df, 0
af3f22, 552d4b, 0
ee59cf, 70895a, 0
aa8bbb, e1f3c8, 0
afd272, 37eada, 0
a2ed79, 21679a, 0
aeaa69, 69d1f9, 0
713a18, 5999f9, 0
9be39a, e1aef3, 0
7cf020, 981e07, 0
67ea4f, 083d56, 0
ea994f, 2079b9, 0
262297, 2db625, 0
fa6964, fadc78, 0
3eacee, 1df38c, 0
c2900b, d74e43, 0
9393d3, f352e6, 0
e29d49, eb897a, 0
a1ac28, 5ae7ea, 0
ea9c08, 55b734, 0
70c059, 1ba822, 0
9a126e, b185c0, 0
ea019c, 663c0b, 0
bf3a1a, 68fb6c, 0
a2cd0b, 1749f0, 0
75d49b, d24214, 0
6f1d99, 830f4b, 0
307807, 3d3c94, 0
3f62bc, 6b7060, 0
e7a140, de8fb1, 0
e3bd93, 77dacf, 0
a1b259, 59cc63, 0
4ad6fe, 57e221, 0
50d336, c7f89a, 0
95abf7, 59dd57, 0
20ef6d, ec060e, 0
0e7c94, e65f69, 0
7a91ed, e7496b, 0
f0ca10, 15aa1f, 0
4adb6f, a36ff5, 0
b14a06, 83f75a, 0
74e031, 03d3b1, 0
2d3d2f, adf514, 0
c6f074, b53445, 0
74cd01, 4da36a, 0
aa3bbb, 03bd98, 0
d8f75f, 80aff1, 0
84e77d, 665899, 0
5ff1f3, f8f852, 0
614e1f, e7b46a, 0
693494, 964bae, 0
9bea12, 44c045, 0
98ce80, d961f7, 0
8aeb97, 32df55, 0
60fbe6, 18a0d3, 0
3956b6, 59a8c1, 0
3f6802, 7f576b, 0
47966a, 9d2bd6, 0
6f0d2b, 2e346f, 0
8352f9, 6ac2f5, 0
846c2e, cdebaf, 0
e4ccac, 5514f0, 0
5631eb, 5046b6, 0
c17f7e, 02b901, 0
90eb93, 2e02f6, 0
96ff2c, a81cdb, 0
9e4669, 6a6483, 0
80ff17, dae90d, 0
321ed7, c89395, 0
b292c3, ef6565, 0
bebb5b, 5120f0, 0
980160, a737e6, 0
685fd9, d1c4ce, 0
4eb241, d5ce67, 0
529b77, e594bc, 0
2ca46e, d45e08, 0
698316, 198240, 0
520520, 717157, 0
81a1de, 36fb64, 0
950d1a, 07a084, 0
9804ff, c7c04b, 0
8170e0, d78290, 0
e7b64d, 7b62cf, 0
d385ac, d9487b, 0
3ee760, 86ac20, 0
bd7592, d40dbe, 0
e34989, bc1320, 0
34f3a9, e6ef2c, 0
4801c6, 6e7b1c, 0
afc7a9, 4d31e0, 0
ea54ca, c4be5f, 0
ee9296, 594d6b, 0
3eb91c, 19776a, 0
28e51d, 0bc91a, 0
7009f9, 6e31fa, 0
932e91, 4b57e2, 0
ff5b61, 0790c2, 0
73a346, 715aea, 0
bd5e4d, 380f52, 0
6c6027, 4bdc1a, 0
045e13, d6f617, 0
62daa0, 2c27d2, 0
f1a974, 9a89c6, 0
60d187, 8b24a5, 0
9018ee, acf092, 0
8fb43e, df8e24, 0
d55b9e, c76fc9, 0
bae0d1, 453b7d, 0
8b53b8, 4ea564, 0
c8f8da, 752a37, 0
d088e7, f29206, 0
651683, 15f2f4, 0
088ebe, de11c9, 0
17dc28, 466d2a, 0
7a9b3b, 00dc25, 0
e98db7, d21272, 0
8de27a, 3e2e66, 0
fa9f83, 213190, 0
82c415, e1ef0b, 0
fdf48e, e0c63e, 0
fca3ad, 497781, 0
f7ac5f, 06158a, 0
bedfdb, 872e10, 0
6c8c8b, 58e23b, 0
d4e3a1, cb18cd, 0
deaeee, 006f6a, 0
655a08, 33ee19, 0
7a2d14, ab095b, 0
61f864, 559bbb, 0
7a2b97, 393a50, 0
aecb61, 76ced7, 0
179c92, b67a5b, 0
5ad240, 4f8b08, 0
d974ad, 7b6626, 0
14f5fe, fca34c, 0
afe545, 7a41ae, 0
fe6fc6, 519137, 0
260f70, 3496c7, 0
4ce622, 6c669f, 0
93be77, 8ea4aa, 0
a18730, 05b923, 0
c6e741, 476120, 0
348179, 4717bf, 0
130731, e126e3, 0
ece1eb, 0d6801, 0
806faf, bb9276, 0
9bb0a9, bd54f8, 0
2ec061, ecfc18, 0
c7a505, 0aadbe, 1
b4a094, 57c944, 0
c201cd, 46230c, 0
60c8bb, 076c43, 0
26113f, 4ba90e, 0
ff0734, 57b5ca, 0
cd0a64, 7f249c, 0
89e4d8, 0960ee, 0
191753, 22ae3c, 0
a2a448, 61d259, 0
798ba4, 893cbc, 0
71c203, 2d3bae, 0
383820, 8eae4a, 0
7d9f05, 963dfe, 0
901f22, a75bb9, 0
f096a0, 4a3082, 0
83834f, 73129a, 0
fcea05, ff49a8, 0
44a4f4, c25af0, 0
726009, 7df29e, 0
e836c1, 810c30, 0
bb12c9, fae1f1, 0
9e2441, 2c132b, 0
68a2c8, e45789, 0
aedfee, b8297f, 0
cfbd64, 22f9d3, 0
170fea, 2906eb, 0
4328e9, 1d7863, 0
ae7ab4, 903e1c, 0
be7055, 4ae227, 0
9366da, 13c111, 0
8355a5, a2fa10, 0
6696a9, 7eae8c, 0
08ee47, addaa4, 0
8ba07e, 591d19, 0
09dede, 44f304, 0
754fe0, cb88ad, 0
b4db0e, bd45d1, 0
819fa9, 86abf1, 0
f217f6, 8c05b3, 0
857691, 4d8ea0, 0
cfba13, bc21ca, 0
eef5f3, c6ab19, 0
f7a4ee, 0e75b9, 0
cce767, 8f710f, 0
4c4f27, b1156f, 0
c2c3eb, 564c26, 0
fb25cc, fdc01b, 0
a9b2d1, 750a74, 0
6fd14d, 85642d, 0
847289, 77ec4d, 0
9b41ea, 0eed26, 0
b2d655, 8bafb7, 0
c76f7d, 184583, 0
974c5d, 5ac806, 0
7736fe, a892c2, 0
5b65e1, f83d37, 0
9611a9, d94ffd, 0
02adc6, c308f1, 0
3a63d5, 23f42b, 0
981194, fb4f04, 0
75e043, 502e3b, 0
3fcd92, 986c4f, 0
4f12d5, d0fe54, 0
d96dea, 83884a, 0
f2050c, da4d05, 0
d7651a, 925e6b, 0
26c477, 334acd, 0
5841fd, e16ce0, 0
0d9c5d, 856ebf, 0
d90441, 5cffc1, 0
cd7ab7, e804c9, 0
1981f7, 15dfde, 0
fa30e3, 88c6a7, 0
5254f4, a218a2, 0
766543, 2b5676, 0
593f5e, 283fa5, 0
a290fc, d2695d, 0
97ae50, db5cfa, 0
2b0aa4, abb71f, 0
d5604d, d6f48f, 0
bbc38c, eb0791, 0
b1fcd6, 3d5d7e, 0
73245e, 8ee634, 0
b6a4b1, 85b488, 0
8332b5, 0ed144, 0
976458, 651d4c, 0
77e500, 33adc8, 0
ee8164, a686f7, 0
14ea09, 4b170d, 0
89e028, 951856, 0
7dffaa, 2880df, 0
2eab0a, 982473, 0
9f11f5, 0733f8, 0
544bee, c85a5a, 0
e66a03, ae3433, 0
7d6cb7, 735fdd, 0
6e82b9, 86e497, 0
fce055, b515cf, 0
786c75, df5414, 0
d57bdf, b84435, 0
c84712, 4a2793, 0
4f3f5b, c179fc, 0
bcb46a, 52f08a, 0
e4e062, d1e06d, 0
93cf21, 163474, 0
ac1e9a, 64f2e9, 0
894dc1, 4eafe7, 0
f3e94a, 1432df, 0
f912f2, 4ccce5, 0
8c0965, 3a0a9b, 0
9efe61, 7636d9, 0
dfe3ec, 7c5b24, 0
77c770, ef7804, 0
1a0810, c3dfbe, 0
447b9e, f2948f, 0
9f3568, 63fee0, 0
8ffbbf, c17af7, 0
75d6b1, b8aaa6, 0
0fee99, db6868, 0
ebdc72, 95b984, 0
97544a, 5b3dbe, 0
596bbd, 201654, 0
c6f162, 55a659, 0
73a744, 1b83c2, 0
88f152, f2fd4f, 0
5da0c4, fdbeb6, 0
5589fe, 17de4d, 0
d3841b, fd093d, 0
b7a9bc, 934796, 0
59f124, 32764f, 0
ef9cfd, 857556, 0
bbeaf7, e02d82, 0
143874, f32021, 0
e252de, 77dea1, 0
7ff63d, 01ec80, 0
c0ccca, af1579, 0
2d8807, 430ded, 0
042f3e, 264919, 0
71ff82, b52ce4, 0
b425e9, 8bd10f, 0
337391, bc6e3e, 0
f3d15e, 6409e2, 0
093989, 141886, 0
d103cf, ecb212, 0
b572c3, 48fd5e, 0
b7c3a0, d4c3d3, 0
3ddc90, 925874, 0
996604, 76f454, 0
d31791, c57c2b, 0
f10b07, 074ca9, 0
d79130, 95b028, 0
2f0eb8, e06146, 0
2080ca, c6eeb4, 0
3f69da, c9f00f, 0
67ea70, cd5ca1, 0
78d7c7, 82a383, 0
0bcb1f, 177156, 0
115942, 45dfd4, 0
93ba72, e18068, 0
0bc2d1, b38005, 0
6fa282, f42f27, 0
f9a09a, edacf6, 0
ca1778, 08a3c9, 0
961f45, ed5783, 0
40c91e, 86ad6b, 0
d5da37, 9c4c20, 0
2c3ac7, c057fd, 0
d81d70, 86b235, 0
a51831, 99aaa9, 0
cd722b, d06bb8, 0
83dd5a, 75d80c, 0
f824b0, 095f80, 0
e47f79, 1a4528, 0
1ad2a2, 265329, 0
06d5ec, fae6ad, 0
e7ab2d, 5cfbea, 0
89b230, 23e65b, 0
9c72a8, 7f3e83, 0
e26e2a, 4c0c43, 0
d8dd9f, 7d31d5, 0
4abbce, c4996b, 0
f12d66, a1bba2, 0
cab457, 383174, 0
52c032, ce5a80, 0
322e24, 12db2f, 0
8d855a, aa0ce2, 0
5dcfba, c09061, 0
3b382c, d528eb, 0
42c2b5, f9d9a7, 0
09d64a, 28f6f3, 0
26df9b, ea5cb7, 0
4ac897, d768c2, 0
6c7072, c0c320, 0
6814bc, 8127d2, 0
53eab8, d99bd1, 0
7a8f9c, 13d432, 0
31bfeb, 2af688, 0
76a632, 79ffaf, 0
37fc90, d47398, 0
4d5e14, 711975, 0
21d0e0, 950d7b, 0
d87dd4, 17b3ba, 0
fdccb7, ba4836, 0
a8d5d3, 781910, 0
f513b1, 176e53, 0
ac9d69, 04260c, 0
dfd412, 7b921e, 0
e2e9b5, cbfc0e, 0
1ce94b, bb5533, 0
810300, cb39ef, 0
1043c4, 9c86d2, 0
da4f0a, 0821e2, 0
3105b6, a14d05, 0
c55651, 7e2528, 0
c69eeb, 27de73, 0
10be17, 605af5, 1
1a4b2f, ae469a, 0
831e0b, d115fd, 0
5630bc, a870e0, 0
4bcf65, ba29b6, 0
8be6aa, 428ff9, 0
2089ad, afa8c2, 0
19c504, fd79da, 0
1a83e6, 29863e, 0
d07d41, 3d65c3, 0
90f997, 45fe9a, 0
78bba4, 107325, 0
dba440, 7c84c2, 0
4eef8c, 6c6c5e, 0
6f9e85, d5b2a7, 0
ddfb19, 3a11c4, 0
b77cb5, e14784, 0
46df98, 49ec32, 0
d1aea8, ae08c5, 0
7f2574, f885cf, 0
31f9f6, 35efad, 0
d5715e, fd0d73, 0
5f2b34, 38e795, 0
ea90ec, 1f9a68, 0
476437, 2b1b01, 0
399217, 803cde, 0
0798dc, 285af0, 0
c8b362, 6a16c7, 0
a0ece2, 0387d8, 0
6b8e0d, a5d5a1, 0
eb0259, a0e391, 0
4f7067, f151ef, 0
6a6e36, d8821e, 0
d3a2c1, 4a57bb, 0
9cb1d2, 566594, 0
399f3b, a3a00b, 0
95cbcb, b39924, 0
14cb00, 89bb23, 0
3ed94e, ab21b4, 0
3c6166, 2f4a39, 0
68af4d, b25c80, 0
a163e9, c22432, 0
c33f25, 75c138, 0
ef23bf, 6cbe3e, 0
586da1, 272cac, 0
d26b54, 786383, 0
4930f4, 025d66, 0
710f8a, ebddf1, 0
4f51f2, b1a240, 0
5b35f3, bdfeba, 0
419de3, 5b1261, 0
f9681e, d95fd6, 0
36db0c, a9eca9, 0
411f7d, 8e0b12, 0
1c4ba5, 2422a9, 0
a0d95a, 7a2ee5, 0
dc5c07, f2488d, 0
ce1332, 8a9b73, 0
61f4a5, 264fc1, 0
c66350, 5a4508, 0
b26e30, fdb4a3, 0
11b47a, d19f45, 0
6a52a7, 3deb49, 0
3ededa, 841cce, 0
ee9ee7, 5a7f92, 0
c9fff4, f6a9e2, 0
f24c39, 3f0e28, 0
1ae3d0, 4d5342, 0
d9ef4e, a112fc, 0
2cda30, 22fb05, 0
b3b230, 0759ca, 0
9a8dee, 8c8504, 0
ac82c2, 7eb7db, 0
24d7f6, eceaa6, 0
63ae46, 424f80, 0
f195d9, a1d3fb, 0
756517, 65b918, 0
f3f937, 62c60f, 0
1f478d, 064450, 0
e2077c, 8ebeb0, 0
13faa3, 14f003, 0
e69245, e09e4b, 0
a3f618, 69cc41, 0
36e899, 410206, 0
540015, 17b15d, 0
4bf26f, da6c79, 0
bc7a3c, 18e06d, 0
2624c5, 279b45, 0
873588, 9d0ef5, 0
fde454, 63d0ab, 0
a8dc56, 72ea71, 0
f67b7e, bb418b, 0
1d96f1, 7c6c6b, 0
bd881b, a516fb, 0
a42e08, 3756ea, 0
8a3e14, 62299c, 0
54daeb, 212526, 0
c7387b, f4b82a, 0
a6a895, a3670e, 0
ffe3b4, f682b8, 0
15a5d1, bc0fd9, 0
95d352, d52621, 0
79e6f6, b9a3c8, 0
1cc390, 73f474, 0
710772, afa512, 0
c0995e, 2f5012, 0
2936eb, 6f1e76, 0
e90878, 293f4b, 0
ce25d4, 86fa9d, 0
e91235, 6ed08e, 0
f44777, 8e5127, 0
01f839, ef602b, 0
fd1a06, 855576, 0
982542, ade859, 0
21c5d6, 794a0d, 0
d46d6f, 3f7d51, 0
a75b9f, e69d85, 0
b150cd, 46c0b1, 0
468d52, a83372, 0
08bca8, 3be1c4, 0
